interaction_id,timestamp,hour,language,query_type,location,age_group,session_duration_sec,response_time_sec,satisfaction
3b912e9a-c035-4b72-a1f3-0b3835bfd04c,2026-03-26 13:56:08.828119,8,English,Ritual Guidance,Mataf Area,18-30,5,1.32,4
6ef3bb90-e774-45d7-853a-e1143e3ac13d,2026-03-16 14:28:59.352908,12,Arabic,General Information,Zamzam Station,18-30,19,0.86,5
f1809373-43f3-4bec-8c13-3e1c3f5c6e2d,2026-03-20 12:33:27.554075,7,Urdu,General Information,Safa-Marwa,46-60,53,2.63,4
7225fb9a-e4c4-4f04-bf2a-0f1708ea6ded,2026-03-19 20:11:29.179502,18,Turkish,Ritual Guidance,Mataf Area,18-30,12,1.41,5
a5182429-8844-42b2-be3b-07d5beaf0b27,2026-03-20 19:54:36.629575,3,English,Emergency Assistance,Zamzam Station,18-30,84,0.7,5
f670aaaf-7d45-458e-9bb6-c1e078e09e60,2026-04-02 23:00:04.920971,0,English,Ritual Guidance,Zamzam Station,18-30,124,1.56,5
54573854-2d2f-4ded-acb9-d2e2de2a08f6,2026-03-16 18:22:59.184463,16,Urdu,Navigation/Maps,Gate 25,18-30,17,1.75,4
7a351660-ea35-4964-bc1f-e228caed66ef,2026-04-03 00:51:44.565990,7,English,Navigation/Maps,Gate 25,18-30,5,1.2,5
9fcd6a02-cf33-4e16-b598-c8018cb64bfb,2026-04-03 09:11:35.915891,7,Turkish,Emergency Assistance,Gate 1,18-30,6,0.84,4
1932831f-bff0-4cfd-a3e0-2124c219f45e,2026-03-24 02:33:48.952050,15,Arabic,Ritual Guidance,Gate 23,46-60,8,0.57,5
53eea8fd-f922-4a49-83b9-d4a90dd2c0db,2026-03-23 04:39:07.584163,13,Arabic,General Information,Mataf Area,31-45,40,2.0,5
cd87b080-c49f-4a74-8c62-f2400f4a0d33,2026-03-27 12:13:27.296033,8,French,Navigation/Maps,Mataf Area,18-30,5,0.69,2
7b56851d-93cd-4323-86b8-779e89eb8ed5,2026-03-29 16:52:43.442281,2,Urdu,Ritual Guidance,Gate 15,18-30,5,2.44,4
0ce4acf6-4987-4ecf-a0c2-bd5b09afb1ff,2026-03-17 22:13:13.272202,18,Urdu,Navigation/Maps,Hotel Lobby,46-60,17,1.18,4
53bcb5b4-5417-4eae-80a7-e0565694d3e8,2026-03-20 23:06:31.446651,19,Arabic,Ritual Guidance,Gate 5,18-30,25,1.79,3
0a35f3e1-c86f-4ac0-a0fe-4ef8bd3da658,2026-03-18 17:57:56.565439,11,Arabic,Prayer Times,Gate 23,18-30,32,1.67,2
cc58b59f-ede8-4389-8b81-c30489fc2165,2026-04-04 22:55:37.092172,17,Arabic,Prayer Times,Mataf Area,46-60,14,2.0,4
ad7dec6c-6d5c-4df1-a017-2e6a271431ab,2026-03-20 06:29:25.731251,5,Urdu,Prayer Times,Safa-Marwa,18-30,36,1.16,5
d1afc20a-6a16-4e8d-8568-af74cd4bbaaf,2026-03-19 23:28:56.371363,8,Turkish,Navigation/Maps,Gate 15,18-30,26,1.91,5
0569f34c-82fd-4b4f-a4f3-fa337f875ad8,2026-04-10 14:05:09.103755,16,English,Navigation/Maps,Gate 15,18-30,30,1.97,4
8cf7fd34-e914-451c-b7e5-c466f224bd63,2026-04-03 07:00:50.331078,16,Arabic,Ritual Guidance,Hotel Lobby,18-30,35,1.16,5
a1c30a69-18ea-4235-ba7e-49b6385e0185,2026-03-23 23:47:37.940713,18,Arabic,Navigation/Maps,Gate 15,46-60,55,2.96,4
98935496-61f1-49f9-8e08-a6cc9bbc8bf6,2026-04-03 06:20:06.259576,13,English,Navigation/Maps,Gate 23,31-45,51,2.85,5
f4d4b67b-3552-4573-88f1-87dc84e205dd,2026-04-13 16:18:38.653571,21,French,Prayer Times,Gate 23,18-30,25,1.74,5
36184888-2ad9-41a3-9be3-c98aca549b89,2026-04-14 04:07:50.998107,10,Urdu,Ritual Guidance,Gate 25,46-60,65,1.34,3
2ba3fe96-2a5a-4a58-bf96-66ac6deed780,2026-03-17 07:05:23.343931,15,Arabic,Navigation/Maps,Mataf Area,46-60,5,1.41,4
02afc2ea-7d71-486e-8923-c633e0b7acf0,2026-03-21 11:15:58.013196,21,Arabic,Ritual Guidance,Zamzam Station,46-60,5,2.16,3
9ae05cb8-bf43-4389-8991-794b0ceb3bba,2026-04-06 23:45:18.094759,18,Urdu,General Information,Hotel Lobby,18-30,63,2.65,4
aab6cc9d-770a-4d85-8063-27c124a672db,2026-03-25 00:45:39.308610,22,Arabic,Prayer Times,Mataf Area,31-45,5,1.25,5
5e96f3c8-0552-4388-a243-955bcbe233c2,2026-03-24 21:05:14.012055,15,English,Ritual Guidance,Safa-Marwa,31-45,25,0.63,3
84b7aa7e-4971-4c79-a9b0-143d9bac299f,2026-04-13 13:03:14.071444,8,Arabic,Navigation/Maps,Mataf Area,18-30,5,1.9,5
3663671d-aede-4c5f-8c76-4bb2b32e7c78,2026-04-08 02:37:21.108148,14,Arabic,Prayer Times,Hotel Lobby,18-30,29,1.06,4
c3409ad9-ea26-400d-b769-07c9afc7e85d,2026-04-04 15:03:38.613864,5,Turkish,Emergency Assistance,Gate 23,31-45,42,2.17,4
3eef7be9-9a59-4a95-a291-4e20072faf2e,2026-03-22 11:55:54.752496,18,Arabic,Zamzam Location,Zamzam Station,above 60,65,1.87,5
32dc2882-1633-4387-9b79-e981d00df683,2026-04-11 12:56:11.995965,21,Arabic,Ritual Guidance,Mataf Area,18-30,23,2.41,3
51c5a802-2378-466a-a929-9ad8ded1fcb6,2026-03-28 05:35:25.942299,22,Arabic,Ritual Guidance,Gate 23,18-30,90,0.9,4
64e81f44-41d9-416d-b87e-33a41fb8868b,2026-04-06 19:07:09.593710,8,Arabic,Prayer Times,Gate 23,31-45,7,2.85,4
8897540c-0339-43c3-9053-74952aa88257,2026-04-09 14:38:06.045388,11,Arabic,Ritual Guidance,Gate 1,18-30,23,2.72,4
dc330338-ef10-4e40-a97f-5a846e4d9a5b,2026-04-02 07:03:45.732817,14,English,Navigation/Maps,Gate 5,18-30,39,2.04,4
2ca471d8-b316-446e-baaf-606a50a478f0,2026-04-03 02:44:27.852372,18,Arabic,General Information,Zamzam Station,18-30,32,2.39,5
a8dfe5e1-47f1-4250-89bf-7012f63166df,2026-03-27 05:45:37.987705,5,Arabic,Ritual Guidance,Gate 25,46-60,87,2.51,5
b80f1f85-2120-4537-bbbf-2d109e98a1fb,2026-03-26 13:30:13.961708,8,Arabic,Ritual Guidance,Gate 5,18-30,159,0.97,5
8dbfa8cf-8d05-4269-bd3b-53d569804215,2026-03-29 06:55:07.940221,5,Arabic,Navigation/Maps,Gate 15,31-45,142,1.53,4
6de24c66-97fd-4c8d-8a9a-df11874fb1ce,2026-03-16 02:53:31.676544,4,Arabic,Navigation/Maps,Zamzam Station,18-30,11,2.21,3
445b8e5b-944a-4fcc-86a8-afeb9b8d29b1,2026-04-12 00:46:12.114876,3,Arabic,Emergency Assistance,Safa-Marwa,18-30,54,1.98,5
4d3d538f-8708-4ff9-97ab-da827e3b027d,2026-03-24 23:27:27.410216,20,Arabic,Prayer Times,Zamzam Station,18-30,25,2.56,4
f9a418d3-4cea-4b00-bd62-aaa375977f69,2026-04-07 07:23:00.564791,22,English,Ritual Guidance,Safa-Marwa,18-30,40,2.16,4
9c72980f-5e27-4a15-9911-ef3fadad054d,2026-04-03 09:12:27.806874,16,French,Navigation/Maps,Gate 23,above 60,84,1.92,5
6ace8f87-030f-4552-a78f-d5217beab277,2026-03-31 23:11:15.997007,8,Arabic,Emergency Assistance,Mataf Area,31-45,19,1.51,5
c94e2539-ab46-408d-9022-7a6c9743b677,2026-03-16 09:15:03.396099,21,Arabic,Ritual Guidance,Gate 15,18-30,104,2.48,4
45f2e95b-0a6a-47df-a115-56dc83d082b7,2026-04-14 11:38:27.515334,23,Arabic,Prayer Times,Safa-Marwa,18-30,104,2.89,4
752f2e96-c545-48c4-b781-a1f22a21b74a,2026-04-02 17:48:43.238714,5,Arabic,Zamzam Location,Zamzam Station,18-30,78,2.74,5
5f697a02-2bbf-4469-80d7-491f36002ebd,2026-03-31 08:39:37.940362,10,Arabic,Emergency Assistance,Gate 15,18-30,210,2.43,5
46569352-17d0-4d9e-9a56-b05662dc80f2,2026-03-29 23:23:49.261020,12,Turkish,Ritual Guidance,Safa-Marwa,18-30,36,0.84,5
25ddddd0-4b7e-461e-ab99-04c01cea519f,2026-03-27 15:15:49.617992,13,Arabic,Ritual Guidance,Hotel Lobby,31-45,17,2.43,2
dbb714be-06af-4044-b77b-8fc237618992,2026-03-20 18:52:32.216887,4,Arabic,Prayer Times,Gate 23,18-30,101,1.73,4
bdd2f5c7-74a3-4a76-a732-6882cbd5072e,2026-03-21 17:18:52.108824,19,Turkish,Navigation/Maps,Mataf Area,18-30,6,1.11,5
d0d7d734-eceb-4e6a-ac3c-67afeeefb419,2026-04-13 19:07:07.092752,19,Urdu,Navigation/Maps,Safa-Marwa,18-30,44,2.78,4
55406a2d-10b0-40a8-88e8-145273cc9799,2026-03-19 13:09:37.369226,10,Urdu,Prayer Times,Mataf Area,31-45,13,1.65,4
75f0cd40-3151-4f49-9fcf-0d833d3140c0,2026-03-21 16:10:07.058234,20,English,Ritual Guidance,Mataf Area,18-30,54,2.62,3
c620547b-5b99-4777-90ec-4c804af208ee,2026-04-12 15:02:13.290581,14,Arabic,Prayer Times,Safa-Marwa,18-30,42,1.14,5
5e5aa756-0b77-4618-a1d4-5bc3f4a8a367,2026-03-27 16:05:59.856459,4,Arabic,Navigation/Maps,Gate 23,18-30,28,0.59,4
40b872f8-56ac-41ad-a9a9-e03938cb2680,2026-03-26 06:37:46.358315,6,Arabic,Navigation/Maps,Gate 23,46-60,10,2.5,3
c5a713b9-86aa-4074-ad13-2ef0a24f7bd3,2026-03-29 11:25:53.658954,16,Arabic,Ritual Guidance,Zamzam Station,18-30,108,1.13,5
cee7713b-c67a-447b-820d-74940970c81a,2026-04-11 06:22:58.856250,10,Turkish,Ritual Guidance,Gate 23,18-30,10,2.08,2
61fb5656-b655-4ae0-9f7f-134a00e282cf,2026-03-18 23:09:30.064601,16,Malayalam,Navigation/Maps,Gate 1,31-45,92,1.52,5
4fd971ee-a40e-4b0c-80a6-920295485067,2026-03-28 08:36:43.927254,18,Arabic,Navigation/Maps,Zamzam Station,18-30,91,1.86,5
ce1f4d5e-1616-471f-a9c6-a16b65e25138,2026-03-19 16:05:54.173427,13,Bengali,General Information,Gate 15,31-45,62,1.75,5
24fa69f0-053e-4354-ad93-fedb1b0322a8,2026-04-08 07:13:08.674308,5,Turkish,Navigation/Maps,Gate 23,18-30,19,1.72,4
216e8c02-2dcb-49f2-b729-0b076dee32e3,2026-03-27 23:31:34.922934,10,English,Emergency Assistance,Gate 15,18-30,32,1.87,1
565a8e82-c819-4cac-b3f9-75b7e643c62b,2026-04-03 02:56:56.056569,22,Arabic,Zamzam Location,Zamzam Station,18-30,93,0.69,5
14b808bf-2cca-4eec-a876-daa416c9f8c2,2026-04-06 16:14:15.088080,5,Arabic,Navigation/Maps,Gate 15,18-30,8,1.82,4
e1927124-b6a1-4049-88af-4d0a3a2ee4df,2026-04-09 19:47:26.990107,9,Turkish,Prayer Times,Gate 25,18-30,15,2.42,4
47ca3450-44a3-4f72-8870-45e411565994,2026-04-10 15:38:22.571180,15,English,Navigation/Maps,Gate 15,18-30,104,2.26,4
f6a1d41e-0c0b-42ae-b437-72900e5c7f60,2026-03-22 16:52:02.123629,23,English,Ritual Guidance,Gate 5,31-45,47,1.04,5
ac377fea-3572-40f1-906b-1d382a4c0491,2026-03-22 10:35:34.847349,20,Arabic,Ritual Guidance,Gate 25,46-60,33,0.52,4
0a0429e3-8ad1-42af-8729-6d6d4e0262cc,2026-04-02 04:47:19.269701,6,English,Prayer Times,Mataf Area,18-30,33,0.6,2
6b812ff5-7205-4a7c-b7dd-85826c1ae985,2026-03-23 06:27:12.834418,14,English,Ritual Guidance,Gate 15,18-30,61,1.87,4
eb5f9965-d603-45d7-bde1-2767781b01ec,2026-04-04 20:49:49.653798,6,Arabic,General Information,Hotel Lobby,18-30,20,3.0,3
11e7c9f8-0bb3-4729-8884-7e3dd5863712,2026-04-10 15:34:51.284513,9,Urdu,Ritual Guidance,Gate 23,18-30,144,0.82,4
b6381646-7b67-47c8-a1a3-da70f732c99c,2026-03-19 18:27:03.650480,11,Urdu,Ritual Guidance,Safa-Marwa,18-30,63,1.5,2
b23fc209-792f-498b-b495-a6b9d2a883bc,2026-04-07 17:35:28.887501,18,Arabic,Navigation/Maps,Safa-Marwa,46-60,13,1.35,1
8f0a4007-13a3-45f8-a6b6-6c9990cf03a2,2026-03-25 14:41:21.757132,14,Urdu,Ritual Guidance,Mataf Area,18-30,101,0.87,4
cbf97e49-243a-4560-a451-d361a5bc4b94,2026-04-10 04:09:19.264082,12,Arabic,Ritual Guidance,Gate 23,18-30,130,2.73,5
47c2cda3-dfd3-42a6-b25c-7ff77e910d68,2026-04-13 23:23:17.702394,6,Arabic,Prayer Times,Gate 5,under 18,5,2.72,4
9612ee1c-0f37-4899-b339-3065f9ad217f,2026-04-14 15:36:34.020904,21,English,Emergency Assistance,Safa-Marwa,18-30,84,0.6,4
36a3a270-1a91-4e82-81e2-48bbecda78a4,2026-03-23 21:28:31.286541,23,Arabic,Zamzam Location,Gate 5,46-60,51,0.71,4
73e24e09-c6e8-43eb-afa9-4fca3d5505b5,2026-04-02 15:18:02.083095,22,Urdu,Navigation/Maps,Gate 23,31-45,78,2.93,4
0952aad4-fbba-4fc6-9184-600353d8510d,2026-04-08 21:47:02.003844,20,Urdu,Prayer Times,Gate 23,31-45,37,2.8,1
5baf06a5-66a1-440d-8536-3f4fc208b54b,2026-03-23 09:19:20.929859,10,Turkish,Ritual Guidance,Gate 25,31-45,122,2.25,5
175aa8be-bd5e-42e0-bbb0-ebafbd6e5c37,2026-04-08 08:31:07.264529,11,Turkish,Navigation/Maps,Hotel Lobby,31-45,34,2.74,4
f4cbb598-cc5d-4e66-8918-db90ccc6fd09,2026-04-09 09:27:00.628514,11,Arabic,General Information,Zamzam Station,18-30,37,0.87,3
3a311306-d2da-4069-a094-97184c251e63,2026-04-05 11:26:06.584738,12,English,Navigation/Maps,Zamzam Station,31-45,5,2.07,5
fb9b12ed-648e-446f-8048-427723bd7033,2026-03-29 02:24:48.660325,21,English,Prayer Times,Gate 15,31-45,26,1.26,5
f3f3a48e-9919-42e4-9131-519c6b6a5e37,2026-03-25 22:49:07.272649,15,English,Ritual Guidance,Gate 25,18-30,6,0.58,4
d9b6aecb-978c-43a7-875c-90be49f9b1b7,2026-03-25 13:48:16.901047,0,Arabic,Ritual Guidance,Gate 25,18-30,12,1.41,3
e029b6d8-ec69-42a4-a73d-15de7e286aad,2026-03-23 15:02:21.277018,17,Bengali,Ritual Guidance,Gate 23,under 18,5,1.7,5
055ea681-67c3-4540-b2e7-4aa0b0f128b8,2026-03-28 19:24:45.073331,21,English,Ritual Guidance,Gate 1,under 18,10,2.55,5
ebb769e6-f220-47d1-af1c-125814561544,2026-03-31 05:02:08.689686,6,Arabic,Emergency Assistance,Gate 25,18-30,9,2.82,2
e4510a5b-1d15-4d94-b475-071546508312,2026-03-21 10:17:05.506302,0,English,Ritual Guidance,Hotel Lobby,under 18,66,2.92,4
842c7ca5-267f-45a2-b2aa-3074f6174e75,2026-03-29 14:45:13.311467,21,Arabic,Emergency Assistance,Mataf Area,31-45,42,2.68,3
0c7a0846-c161-4bdc-9a71-0fc09008aaad,2026-03-21 00:05:41.613048,6,Turkish,Emergency Assistance,Gate 23,31-45,15,2.8,5
ddd4d6dd-baaa-4fa0-b2e9-5e48c2d41d3f,2026-03-23 16:48:37.367146,12,English,Navigation/Maps,Hotel Lobby,18-30,138,2.62,4
33281fdb-88b2-4e57-b33c-dc7362d928c3,2026-04-04 19:45:42.532373,7,Arabic,Navigation/Maps,Hotel Lobby,18-30,59,1.39,2
07af8fbe-1354-4b72-a34b-7aa23849b1d2,2026-04-12 16:28:18.287935,11,Malayalam,Ritual Guidance,Gate 23,under 18,15,2.25,5
c43528a5-dc50-4592-bce6-3b26baa7e11e,2026-03-19 10:55:00.662352,11,English,Prayer Times,Gate 5,31-45,5,2.02,4
0c3d9828-b34c-4f54-9541-6ec3398bc418,2026-03-25 20:55:19.451598,19,Arabic,Prayer Times,Hotel Lobby,18-30,12,2.99,4
353f63ac-d98f-403a-8e94-2f7fdf193c25,2026-03-22 11:45:16.865490,18,English,Ritual Guidance,Gate 25,31-45,5,0.61,4
99b28f94-2885-4e42-bdc4-fc038a32c328,2026-04-08 14:56:41.609869,22,English,Prayer Times,Mataf Area,31-45,9,2.95,4
1bb86bfa-19f4-4cb5-9d07-6230a79b2ed0,2026-03-23 21:06:06.274531,21,Arabic,Emergency Assistance,Hotel Lobby,under 18,74,1.74,5
f4025633-01bc-4a86-8b70-b0a758f0fcfb,2026-03-22 05:13:15.407406,23,Arabic,Navigation/Maps,Gate 25,18-30,29,2.67,4
b21ffa04-9f6c-4a06-9ba1-2106c594e1ca,2026-03-24 23:38:12.433500,18,Turkish,Navigation/Maps,Gate 15,18-30,20,2.3,4
1279418f-8379-43d0-9164-979828059ba6,2026-03-23 17:01:11.777114,6,English,Emergency Assistance,Safa-Marwa,under 18,26,0.82,5
f5300a1f-30c5-4bf6-969a-49cb5d339ac9,2026-03-17 16:49:09.437219,6,English,Navigation/Maps,Gate 5,18-30,180,1.59,5
e4b0590b-7b18-4a27-8847-9503860b6b8f,2026-03-25 18:34:19.447826,4,Arabic,Ritual Guidance,Gate 23,18-30,40,0.51,5
e53760c8-b6ca-4117-aea4-f43dccc77aa1,2026-04-02 02:27:26.488495,16,English,Emergency Assistance,Gate 1,31-45,34,0.67,4
a755f5d9-07f9-4ae1-a2c9-9f0de2a107af,2026-04-12 10:41:21.122377,16,Arabic,Ritual Guidance,Gate 15,18-30,5,1.52,3
e3e9bd99-36de-4611-b683-dfb20f1d45ae,2026-03-23 12:47:35.348327,14,Arabic,General Information,Zamzam Station,18-30,15,2.56,5
258e9dfa-810d-4aaf-9839-2743cf82e94e,2026-04-06 01:49:44.183858,22,Urdu,Ritual Guidance,Hotel Lobby,18-30,64,1.46,3
2bada5f6-8714-4ef5-8cc6-c45ce7845d97,2026-03-25 22:26:51.946136,23,Malayalam,Ritual Guidance,Mataf Area,18-30,5,2.14,5
5356028b-d4b1-40a4-bc29-2ea311e015f7,2026-03-24 17:10:45.240265,7,Turkish,Navigation/Maps,Gate 1,46-60,9,1.62,5
e66787d9-7e2b-4c64-9fcd-c14e2214b54e,2026-03-26 11:21:10.399320,0,Malayalam,Navigation/Maps,Gate 5,above 60,12,2.54,3
2cf62d7d-862a-4be0-aa78-fdc8ac8336d7,2026-03-28 18:09:17.311856,17,Arabic,Emergency Assistance,Gate 5,46-60,11,1.42,3
30481975-e444-4b4b-8ed8-4453c2a1b444,2026-03-22 18:35:54.128643,13,French,Emergency Assistance,Hotel Lobby,31-45,98,2.33,5
baa33680-c9e5-47ac-9d15-1c8fcb47e31d,2026-03-18 01:37:56.048282,17,English,Navigation/Maps,Gate 1,18-30,22,0.76,4
4df72182-bc97-4898-855c-10c1381639f1,2026-04-02 00:53:49.587386,9,Arabic,Emergency Assistance,Zamzam Station,18-30,27,1.68,4
d2361415-7168-444a-89e4-479abde1583d,2026-04-02 08:56:46.748641,6,Arabic,Ritual Guidance,Gate 5,18-30,45,1.74,4
c2382f36-98a6-4240-9d44-d26e2f5eaf25,2026-03-28 14:42:43.087512,9,French,Ritual Guidance,Hotel Lobby,18-30,86,1.43,5
411953d3-ff07-41ae-a1ba-485a9bb76897,2026-03-19 00:52:49.839557,18,French,Prayer Times,Mataf Area,18-30,42,1.27,4
b81083b4-b6e7-42ac-9889-c2b4675994e4,2026-03-27 01:08:57.711262,9,Arabic,Prayer Times,Hotel Lobby,31-45,10,0.94,3
38e348f1-de51-4e37-a691-672ba17eb4d6,2026-03-28 09:12:59.097319,19,Arabic,Ritual Guidance,Gate 23,18-30,29,1.45,4
2f6e3db9-7df1-4e77-9d0e-052a1acba880,2026-04-13 03:45:37.538246,6,English,Ritual Guidance,Safa-Marwa,31-45,9,0.78,2
cc0dca2a-3b14-49af-8aea-72b204337639,2026-03-26 14:04:51.090816,6,Arabic,Prayer Times,Gate 23,18-30,67,1.1,2
97792ebd-1ec3-4129-8aa8-6080b4b73261,2026-04-10 06:45:40.320352,6,English,Ritual Guidance,Zamzam Station,18-30,33,1.04,4
33a165a7-0884-4d9a-bf45-057414f31a45,2026-04-06 00:37:48.769751,11,Arabic,Ritual Guidance,Hotel Lobby,18-30,38,1.09,5
8c3916c5-83dc-4323-9634-cac9c92761c7,2026-04-09 02:53:01.247158,21,Arabic,Prayer Times,Gate 1,18-30,91,2.19,5
9c373191-a8b2-492a-8d98-a47d936179c7,2026-04-11 20:15:16.848979,11,Malayalam,Ritual Guidance,Zamzam Station,18-30,5,0.97,3
05313e83-c66d-4934-bbf4-3fa4398b4b61,2026-03-19 18:23:49.784903,11,English,Prayer Times,Gate 23,18-30,41,1.42,4
db3dd49c-425f-4263-8211-6a3529e66181,2026-03-31 20:32:59.362918,14,English,Ritual Guidance,Gate 15,18-30,47,1.05,4
60e715f8-4879-4ef6-a75d-5540442e09d7,2026-04-08 20:23:05.017275,5,Arabic,Navigation/Maps,Gate 1,31-45,46,1.92,4
e07436e4-0e72-49c2-bd2a-a20d47300123,2026-03-22 09:32:44.502611,6,English,Emergency Assistance,Mataf Area,31-45,62,2.11,2
eef1ea62-957c-4053-88b8-0bdab532b8b9,2026-04-09 12:45:28.205546,8,Arabic,Navigation/Maps,Hotel Lobby,31-45,55,2.45,4
d40b99b3-a333-4183-b262-65b413970f71,2026-03-27 05:47:31.508833,3,Arabic,Ritual Guidance,Gate 15,18-30,23,1.03,5
5971a1f4-6ace-476a-b496-c67f3b944093,2026-03-21 22:08:25.768520,17,Arabic,Ritual Guidance,Gate 5,18-30,11,1.33,4
5fdeac01-1a0a-4a87-afbd-f0be958417c5,2026-03-20 08:09:11.626466,19,Turkish,Ritual Guidance,Hotel Lobby,18-30,44,2.05,4
6716ddf0-ae56-497c-a948-877487a6c90c,2026-03-28 05:48:52.859508,15,English,Ritual Guidance,Mataf Area,18-30,19,1.38,4
d475578e-2bff-4ed7-9c1f-1bf0f530b9fa,2026-03-17 12:08:03.924658,12,Turkish,Ritual Guidance,Gate 23,18-30,40,1.52,4
2f8a36ee-3603-4bd2-a644-c3600b02a1e3,2026-04-12 07:38:14.028349,12,Urdu,Navigation/Maps,Gate 1,31-45,53,1.84,4
068ed64c-d00b-449e-a7e1-9eb7c316c5de,2026-04-12 19:50:51.925561,11,Arabic,Emergency Assistance,Gate 23,31-45,10,1.95,5
92b48188-653e-4ae5-888e-1c239c515207,2026-03-19 08:57:48.721889,6,Arabic,Ritual Guidance,Gate 5,under 18,5,0.86,4
9e902da7-0c40-4c95-bbe2-556b5c867f94,2026-04-13 13:22:01.570135,8,English,Navigation/Maps,Gate 23,18-30,62,2.6,3
76f08d20-7c60-464b-ba59-229f8874ce0d,2026-04-10 14:42:39.144758,19,French,Ritual Guidance,Zamzam Station,31-45,10,1.76,5
322b3145-5eed-454f-8d33-9925bd427ea3,2026-03-27 22:18:32.906428,22,English,Prayer Times,Gate 5,18-30,31,0.89,5
bb957bdb-45cf-4e8a-acd6-d7be85b10d83,2026-04-08 07:15:21.907876,21,English,Ritual Guidance,Hotel Lobby,46-60,55,1.3,4
0312959c-72d8-4020-b255-2c6881e2e982,2026-03-31 04:12:16.067367,18,Urdu,General Information,Gate 5,18-30,5,1.31,4
ad6a454b-afdb-423b-b85b-3c3a72b2f17e,2026-03-28 20:41:23.548002,6,Turkish,Ritual Guidance,Mataf Area,18-30,5,2.11,5
2703b627-c08b-431e-8821-4627dd80f238,2026-04-11 01:00:14.523944,17,Urdu,Ritual Guidance,Gate 15,18-30,19,1.25,5
7696a22f-3fd0-4503-9e9e-0422f8ba57ab,2026-03-26 04:04:33.414450,19,Turkish,Ritual Guidance,Gate 15,under 18,18,0.94,3
04a37ccc-ec76-4b99-9809-74e31a397cfd,2026-04-03 03:13:20.359341,19,Arabic,Prayer Times,Safa-Marwa,18-30,6,2.24,3
1dc88918-36f7-435d-9fad-4532634acf28,2026-03-19 07:06:39.549342,6,Arabic,Ritual Guidance,Hotel Lobby,31-45,18,0.71,4
aa12eebc-a5c9-4eab-99be-022ac838a47f,2026-03-28 19:47:28.319364,10,English,Ritual Guidance,Safa-Marwa,18-30,19,0.66,5
c6b8ef68-b583-49c7-920a-bd39d4ec7c8e,2026-03-27 14:40:16.870791,18,English,Navigation/Maps,Gate 25,18-30,5,0.62,5
bb874d0e-089b-4db9-ab33-091292fed108,2026-04-10 15:10:48.846307,9,Arabic,Emergency Assistance,Gate 23,46-60,81,1.81,5
5576e162-0ead-4103-851a-7a35763d9d21,2026-03-20 19:41:18.278215,4,Arabic,Prayer Times,Mataf Area,18-30,128,0.97,3
ed3daa11-d152-4af5-ba98-3a3edae47bc7,2026-04-03 11:34:25.200709,23,Arabic,Emergency Assistance,Gate 5,31-45,5,0.5,3
e24e5691-e985-4db9-b41b-270418cbaf56,2026-04-03 20:24:32.957686,8,Arabic,Ritual Guidance,Mataf Area,18-30,20,1.46,2
c759f0bb-5bb7-44da-8720-ac244208995f,2026-04-05 21:00:35.594282,19,English,Navigation/Maps,Gate 5,18-30,40,2.89,4
310ebfbc-f7e8-406b-aee0-848b4c2aed0f,2026-04-03 21:15:37.784907,16,Arabic,Ritual Guidance,Gate 23,18-30,63,1.4,5
de0996b0-0a78-4596-b36a-eb82e445351c,2026-04-04 01:14:37.912627,5,Arabic,Navigation/Maps,Gate 5,18-30,80,1.58,5
fae879a4-5b01-4fb6-99ce-c182898b6248,2026-04-01 20:50:09.011243,17,Arabic,Ritual Guidance,Gate 5,18-30,38,2.32,4
164f68d3-d862-4f74-917d-76bbdad6da21,2026-04-01 03:13:04.576536,21,English,Prayer Times,Gate 15,31-45,54,1.26,3
d2e91f08-8d5f-4651-b5ab-cb7761ad5b4c,2026-04-12 19:51:15.208854,6,Arabic,Prayer Times,Gate 5,18-30,25,0.76,4
09048096-763d-4527-be70-98a3ac598eac,2026-03-19 00:56:58.061129,12,English,General Information,Gate 25,18-30,5,1.23,4
93300523-843a-42a9-8799-8372568168c2,2026-03-22 14:29:49.845237,22,Urdu,Ritual Guidance,Zamzam Station,46-60,6,2.23,4
4e972079-44bd-4f39-90c4-48e264f9af88,2026-03-20 11:35:03.833445,17,English,Ritual Guidance,Gate 5,18-30,31,0.92,4
5967b405-40dc-4839-afc5-5c31e5cc817f,2026-04-11 02:00:17.003391,1,Arabic,Ritual Guidance,Gate 15,31-45,116,0.58,4
39295d7d-a8f9-4984-9292-05a97ec4bad0,2026-03-23 12:51:54.291358,20,Turkish,Ritual Guidance,Zamzam Station,18-30,33,2.25,4
928df753-abf2-4d6c-9451-071838492579,2026-03-25 15:30:47.532472,6,Malayalam,Navigation/Maps,Zamzam Station,18-30,5,1.41,4
e31e12b7-f66b-4a38-9141-0a91f8118c84,2026-03-29 13:07:21.700220,9,Arabic,Navigation/Maps,Hotel Lobby,18-30,13,2.5,3
901895a0-7113-4e29-ab66-0843ff47f234,2026-04-04 20:17:29.342306,13,English,Navigation/Maps,Mataf Area,46-60,152,2.88,5
50d989a2-8ddc-47be-ad17-96c70a121172,2026-03-21 20:43:42.504105,14,Arabic,Ritual Guidance,Gate 5,above 60,99,2.92,3
ec06074d-3a3b-43a5-99f1-7d9be5d0d61d,2026-04-11 02:05:58.953905,16,Arabic,Ritual Guidance,Gate 1,46-60,29,0.75,2
